"GEOID1","GEOID2","FULL1_NAME","FULL2_NAME","variable","estimate","moe","centroid1","centroid2"
"42660","15680","Seattle-Tacoma-Bellevue, WA Metro Area","California-Lexington Park, MD Metro Area","MOVEDOUT",74,118,c(-121.881387433741, 47.5574033466574),c(-76.5290606657755, 38.2158624016485)
"42660","15940","Seattle-Tacoma-Bellevue, WA Metro Area","Canton-Massillon, OH Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-81.2535061275313, 40.718647391361)
"42660","15980","Seattle-Tacoma-Bellevue, WA Metro Area","Cape Coral-Fort Myers, FL Metro Area","MOVEDOUT",116,93,c(-121.881387433741, 47.5574033466574),c(-81.9154526187217, 26.5756896241698)
"42660","16020","Seattle-Tacoma-Bellevue, WA Metro Area","Cape Girardeau, MO-IL Metro Area","MOVEDOUT",16,30,c(-121.881387433741, 47.5574033466574),c(-89.7698409591933, 37.3244933614149)
"42660","16060","Seattle-Tacoma-Bellevue, WA Metro Area","Carbondale-Marion, IL Metro Area","MOVEDOUT",3,9,c(-121.881387433741, 47.5574033466574),c(-89.3821156573587, 37.7851396563105)
"42660","16180","Seattle-Tacoma-Bellevue, WA Metro Area","Carson City, NV Metro Area","MOVEDOUT",95,108,c(-121.881387433741, 47.5574033466574),c(-119.747421344004, 39.1511466200944)
"42660","16220","Seattle-Tacoma-Bellevue, WA Metro Area","Casper, WY Metro Area","MOVEDOUT",62,59,c(-121.881387433741, 47.5574033466574),c(-106.798493804153, 42.9622404457146)
"42660","16300","Seattle-Tacoma-Bellevue, WA Metro Area","Cedar Rapids, IA Metro Area","MOVEDOUT",236,282,c(-121.881387433741, 47.5574033466574),c(-91.6313350511134, 42.0914743689682)
"42660","16580","Seattle-Tacoma-Bellevue, WA Metro Area","Champaign-Urbana, IL Metro Area","MOVEDOUT",93,95,c(-121.881387433741, 47.5574033466574),c(-88.294535719762, 40.2266891347847)
"42660","16620","Seattle-Tacoma-Bellevue, WA Metro Area","Charleston, WV Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-81.6486587798874, 38.2879072422601)
"42660","16700","Seattle-Tacoma-Bellevue, WA Metro Area","Charleston-North Charleston, SC Metro Area","MOVEDOUT",384,217,c(-121.881387433741, 47.5574033466574),c(-80.0105850802583, 33.0165074669885)
"42660","16740","Seattle-Tacoma-Bellevue, WA Metro Area","Charlotte-Concord-Gastonia, NC-SC Metro Area","MOVEDOUT",618,254,c(-121.881387433741, 47.5574033466574),c(-80.7323764117215, 35.1095690832407)
"42660","16820","Seattle-Tacoma-Bellevue, WA Metro Area","Charlottesville, VA Metro Area","MOVEDOUT",41,40,c(-121.881387433741, 47.5574033466574),c(-78.5930737968271, 37.9502386975848)
"42660","16860","Seattle-Tacoma-Bellevue, WA Metro Area","Chattanooga, TN-GA Metro Area","MOVEDOUT",115,96,c(-121.881387433741, 47.5574033466574),c(-85.3591287639862, 35.0519851091891)
