"","GEOID1","GEOID2","FULL1_NAME","FULL2_NAME","variable","estimate","moe","centroid1","centroid2","GISJOIN.x","YEAR.x","CBSAA","median_cost.x","GISJOIN.y","YEAR.y","NAME_E.y","median_cost.y","housing_chg","GISJOIN","chg_white_2010_2020","chg_black_2010_2020","chg_aiak_2010_2020","chg_asian_2010_2020","chg_nhpi_2010_2020","chg_other_2010_2020","chg_twoplus_2010_2020"
"40","42660","16820","Seattle-Tacoma-Bellevue, WA Metro Area","Charlottesville, VA Metro Area","MOVEDOUT",41,40,c(-121.881387433741, 47.5574033466574),c(-78.5930737968271, 37.9502386975848),"G16820","2011-2015",16820,261300,"G16820","2016-2020","Charlottesville, VA Metro Area",304700,43400,"G16820",2610.39999999999,-1323.79,109.64,5180.22,1.98999999999999,2882,10474.29
"41","42660","16860","Seattle-Tacoma-Bellevue, WA Metro Area","Chattanooga, TN-GA Metro Area","MOVEDOUT",115,96,c(-121.881387433741, 47.5574033466574),c(-85.3591287639862, 35.0519851091891),"G16860","2011-2015",16860,144700,"G16860","2016-2020","Chattanooga, TN-GA Metro Area",169600,24900,"G16860",1684.90999999997,-2881,794,2638,-74,6501,25842.07
"42","42660","16940","Seattle-Tacoma-Bellevue, WA Metro Area","Cheyenne, WY Metro Area","MOVEDOUT",72,118,c(-121.881387433741, 47.5574033466574),c(-104.689615596111, 41.3070652002949),"G16940","2011-2015",16940,190000,"G16940","2016-2020","Cheyenne, WY Metro Area",239900,49900,"G16940",-607,224,245,320,30,1060,7502
"43","42660","17020","Seattle-Tacoma-Bellevue, WA Metro Area","Chico, CA Metro Area","MOVEDOUT",124,94,c(-121.881387433741, 47.5574033466574),c(-121.600671748435, 39.6669293767962),"G17020","2011-2015",17020,221700,"G17020","2016-2020","Chico, CA Metro Area",304700,83000,"G17020",-30539,229,97,1476,121,6007,14241
"44","42660","17300","Seattle-Tacoma-Bellevue, WA Metro Area","Clarksville, TN-KY Metro Area","MOVEDOUT",347,243,c(-121.881387433741, 47.5574033466574),c(-87.623055785676, 36.69294910928),"G17300","2011-2015",17300,137500,"G17300","2016-2020","Clarksville, TN-KY Metro Area",165100,27600,"G17300",10207.99,11172,126,1774,279,4573,18454
"45","42660","17420","Seattle-Tacoma-Bellevue, WA Metro Area","Cleveland, TN Metro Area","MOVEDOUT",6,9,c(-121.881387433741, 47.5574033466574),c(-84.6673899441534, 35.1345576405014),"G17420","2011-2015",17420,141400,"G17420","2016-2020","Cleveland, TN Metro Area",161600,20200,"G17420",201.899999999994,1031,120,371,80,1564,7007.99
"46","42660","17660","Seattle-Tacoma-Bellevue, WA Metro Area","Coeur d'Alene, ID Metro Area","MOVEDOUT",487,170,c(-121.881387433741, 47.5574033466574),c(-116.700012719675, 47.6745558127339),"G17660","2011-2015",17660,185700,"G17660","2016-2020","Coeur d'Alene, ID Metro Area",294100,108400,"G17660",21632.57,106,144,459,87,1277,9202.19
"47","42660","17780","Seattle-Tacoma-Bellevue, WA Metro Area","College Station-Bryan, TX Metro Area","MOVEDOUT",42,48,c(-121.881387433741, 47.5574033466574),c(-96.4889183659587, 30.7565091470278),"G17780","2011-2015",17780,150000,"G17780","2016-2020","College Station-Bryan, TX Metro Area",201900,51900,"G17780",-4593.01000000001,2326.99,790,4727,131,8911,27295
"48","42660","17820","Seattle-Tacoma-Bellevue, WA Metro Area","Colorado Springs, CO Metro Area","MOVEDOUT",705,340,c(-121.881387433741, 47.5574033466574),c(-104.657933022342, 38.8425101043517),"G17820","2011-2015",17820,219300,"G17820","2016-2020","Colorado Springs, CO Metro Area",300400,81100,"G17820",20204.9300000001,5355,1542,5463,897,12674.6,63343.97
"49","42660","17860","Seattle-Tacoma-Bellevue, WA Metro Area","Columbia, MO Metro Area","MOVEDOUT",1,2,c(-121.881387433741, 47.5574033466574),c(-92.4666595084017, 39.0522894618438),"G17860","2011-2015",17860,169400,"G17860","2016-2020","Columbia, MO Metro Area",189900,20500,"G17860",4955,2999,-7,1677,31,2200,9120
"50","42660","17900","Seattle-Tacoma-Bellevue, WA Metro Area","Columbia, SC Metro Area","MOVEDOUT",546,364,c(-121.881387433741, 47.5574033466574),c(-81.0424371013997, 34.0917590069465),"G17900","2011-2015",17900,140600,"G17900","2016-2020","Columbia, SC Metro Area",159700,19100,"G17900",-1352.21999999997,13985.36,648,6021,64,7958.24,34531.96
"51","42660","17980","Seattle-Tacoma-Bellevue, WA Metro Area","Columbus, GA-AL Metro Area","MOVEDOUT",675,245,c(-121.881387433741, 47.5574033466574),c(-84.9087558609507, 32.4414364029334),"G17980","2011-2015",17980,135700,"G17980","2016-2020","Columbus, GA-AL Metro Area",146300,10600,"G17980",-7845.04000000001,12282.61,64,1864,197,2902,13513
"52","42660","18020","Seattle-Tacoma-Bellevue, WA Metro Area","Columbus, IN Metro Area","MOVEDOUT",71,119,c(-121.881387433741, 47.5574033466574),c(-85.8976045363205, 39.2059730264863),"G18020","2011-2015",18020,136000,"G18020","2016-2020","Columbus, IN Metro Area",163400,27400,"G18020",-3061,406,96,2758,1,1416,3798
"53","42660","18140","Seattle-Tacoma-Bellevue, WA Metro Area","Columbus, OH Metro Area","MOVEDOUT",632,284,c(-121.881387433741, 47.5574033466574),c(-82.9356696070645, 40.0410947352846),"G18140","2011-2015",18140,159100,"G18140","2016-2020","Columbus, OH Metro Area",195900,36800,"G18140",15457.1100000001,61052.11,1910,47825,-208,26390,86514.94
"54","42660","18580","Seattle-Tacoma-Bellevue, WA Metro Area","Corpus Christi, TX Metro Area","MOVEDOUT",148,166,c(-121.881387433741, 47.5574033466574),c(-97.4013046907459, 27.8928384251199),"G18580","2011-2015",18580,111500,"G18580","2016-2020","Corpus Christi, TX Metro Area",145100,33600,"G18580",-101695,757,1046,2799,150,13894,100627
"55","42660","18700","Seattle-Tacoma-Bellevue, WA Metro Area","Corvallis, OR Metro Area","MOVEDOUT",293,119,c(-121.881387433741, 47.5574033466574),c(-123.429309156834, 44.4917594724348),"G18700","2011-2015",18700,269700,"G18700","2016-2020","Corvallis, OR Metro Area",357900,88200,"G18700",105.240000000005,243,192,1999,79,1153.99,5832
"56","42660","18880","Seattle-Tacoma-Bellevue, WA Metro Area","Crestview-Fort Walton Beach-Destin, FL Metro Area","MOVEDOUT",277,203,c(-121.881387433741, 47.5574033466574),c(-86.5921750839689, 30.6650297450285),"G18880","2011-2015",18880,182800,"G18880","2016-2020","Crestview-Fort Walton Beach-Destin, FL Metro Area",236800,54000,"G18880",5279,2863,138,1474,135,4425,16532
"57","42660","19100","Seattle-Tacoma-Bellevue, WA Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area","MOVEDOUT",2447,738,c(-121.881387433741, 47.5574033466574),c(-96.9312915512131, 32.8656661278306),"G19100","2011-2015",19100,156500,"G19100","2016-2020","Dallas-Fort Worth-Arlington, TX Metro Area",236200,79700,"G19100",-424527.49,259374.97,30669,265139,3195,251127,885865.86
"58","42660","19140","Seattle-Tacoma-Bellevue, WA Metro Area","Dalton, GA Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-84.8481080974927, 34.7962814464837),"G19140","2011-2015",19140,111700,"G19140","2016-2020","Dalton, GA Metro Area",136800,25100,"G19140",-15448,-43,1819,115,-56,2486,11737
"59","42660","19180","Seattle-Tacoma-Bellevue, WA Metro Area","Danville, IL Metro Area","MOVEDOUT",50,77,c(-121.881387433741, 47.5574033466574),c(-87.7328349006841, 40.1834219701597),"G19180","2011-2015",19180,75800,"G19180","2016-2020","Danville, IL Metro Area",80900,5100,"G19180",-10040.91,-150,43,13,-7,455,2250.01
"60","42660","19340","Seattle-Tacoma-Bellevue, WA Metro Area","Davenport-Moline-Rock Island, IA-IL Metro Area","MOVEDOUT",12,19,c(-121.881387433741, 47.5574033466574),c(-90.4659222898112, 41.3968813883514),"G19340","2011-2015",19340,125700,"G19340","2016-2020","Davenport-Moline-Rock Island, IA-IL Metro Area",141600,15900,"G19340",-26274,6019,471,3187,-7,2462,18776
"61","42660","19500","Seattle-Tacoma-Bellevue, WA Metro Area","Decatur, IL Metro Area","MOVEDOUT",8,16,c(-121.881387433741, 47.5574033466574),c(-88.9615967669559, 39.8599951926585),"G19500","2011-2015",19500,94900,"G19500","2016-2020","Decatur, IL Metro Area",103100,8200,"G19500",-12051.17,1020,11,397,4,482,3362
"62","42660","19660","Seattle-Tacoma-Bellevue, WA Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","MOVEDOUT",176,191,c(-121.881387433741, 47.5574033466574),c(-81.1485721303596, 29.0634519577376),"G19660","2011-2015",19660,138900,"G19660","2016-2020","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",203000,64100,"G19660",-8093,5998,307,3122,101,13043,44472
"63","42660","19780","Seattle-Tacoma-Bellevue, WA Metro Area","Des Moines-West Des Moines, IA Metro Area","MOVEDOUT",219,146,c(-121.881387433741, 47.5574033466574),c(-93.9404428220063, 41.5478355916972),"G19780","2011-2015",19780,160100,"G19780","2016-2020","Des Moines-West Des Moines, IA Metro Area",193100,33000,"G19780",34629.4399999999,11814,974,12805,82,8076,33644
"64","42660","20020","Seattle-Tacoma-Bellevue, WA Metro Area","Dothan, AL Metro Area","MOVEDOUT",11,16,c(-121.881387433741, 47.5574033466574),c(-85.4617247104864, 31.2528941099511),"G20020","2011-2015",20020,108700,"G20020","2016-2020","Dothan, AL Metro Area",131600,22900,"G20020",-2814,1240,1,503,15,982,5441
"65","42660","20220","Seattle-Tacoma-Bellevue, WA Metro Area","Dubuque, IA Metro Area","MOVEDOUT",0,NA,c(-121.881387433741, 47.5574033466574),c(-90.8824564626295, 42.4688320158442),"G20220","2011-2015",20220,149400,"G20220","2016-2020","Dubuque, IA Metro Area",175300,25900,"G20220",222,1640,83,150,541,560,2417
"66","42660","20260","Seattle-Tacoma-Bellevue, WA Metro Area","Duluth, MN-WI Metro Area","MOVEDOUT",41,46,c(-121.881387433741, 47.5574033466574),c(-92.3928273209844, 47.3184378777848),"G20260","2011-2015",20260,141000,"G20260","2016-2020","Duluth, MN-WI Metro Area",162700,21700,"G20260",-10834.3,1611,107.37,44,21,1041,8973.93
"67","42660","20500","Seattle-Tacoma-Bellevue, WA Metro Area","Durham-Chapel Hill, NC Metro Area","MOVEDOUT",317,263,c(-121.881387433741, 47.5574033466574),c(-79.0996550784563, 35.9908595142453),"G20500","2011-2015",20500,197600,"G20500","2016-2020","Durham-Chapel Hill, NC Metro Area",245100,47500,"G20500",19274.12,7728.07999999999,1369.01,9067.56,-14,15831.08,31176.29
"68","42660","20740","Seattle-Tacoma-Bellevue, WA Metro Area","Eau Claire, WI Metro Area","MOVEDOUT",56,50,c(-121.881387433741, 47.5574033466574),c(-91.2822168306455, 44.9387915959908),"G20740","2011-2015",20740,150600,"G20740","2016-2020","Eau Claire, WI Metro Area",180000,29400,"G20740",2676.53,474,107,1305,57,830,5388
"69","42660","20940","Seattle-Tacoma-Bellevue, WA Metro Area","El Centro, CA Metro Area","MOVEDOUT",25,39,c(-121.881387433741, 47.5574033466574),c(-115.365319730022, 33.0395059947015),"G20940","2011-2015",20940,151600,"G20940","2016-2020","El Centro, CA Metro Area",206700,55100,"G20940",-55016,-1411,1207,206,0,18115,42073
"70","42660","21140","Seattle-Tacoma-Bellevue, WA Metro Area","Elkhart-Goshen, IN Metro Area","MOVEDOUT",48,81,c(-121.881387433741, 47.5574033466574),c(-85.858755269227, 41.5973844916738),"G21140","2011-2015",21140,124000,"G21140","2016-2020","Elkhart-Goshen, IN Metro Area",149300,25300,"G21140",-12324,65,666,359,-3,7197,13528
"71","42660","21340","Seattle-Tacoma-Bellevue, WA Metro Area","El Paso, TX Metro Area","MOVEDOUT",342,207,c(-121.881387433741, 47.5574033466574),c(-106.234828732532, 31.7685507164602),"G21340","2011-2015",21340,113600,"G21340","2016-2020","El Paso, TX Metro Area",126200,12600,"G21340",-343252,4190,4330,3789,886,104504,290563
"72","42660","21500","Seattle-Tacoma-Bellevue, WA Metro Area","Erie, PA Metro Area","MOVEDOUT",29,26,c(-121.881387433741, 47.5574033466574),c(-80.0981063430658, 42.1174762411053),"G21500","2011-2015",21500,118200,"G21500","2016-2020","Erie, PA Metro Area",138500,20300,"G21500",-24838,429,-89,3303,-30,1418,10117
